blockchain,wallet_address,is_circle_wallet,tx_hash,# of Transactions,Circle Collected Fee$,Transaction Volume$
arc_testnet,0x53b1b4b7d0546f3585d0b9b23dd7ea587e74b55a,False,0x67d5c5259bdcb3715433b1f5afcc5ba74d0518a5f9374e6a925bcbae9f75469f,1,2e-06,0.09998
arc_testnet,0x996dc8706edaa8dea2618216c69c12b70654faa7,False,0x2f0dd1c48ba0f96f95ce46be6c0094c569a422d7ed85233da87f84d20a6f6b50,1,2e-06,0.09998
arc_testnet,0x8400a99e8e390032b3d126449d26497c32fdf99e,False,0x3bd281452290f12e129168c70b0947a23c9e93225365abf19c80944052296d4e,1,2e-06,0.09998
arc_testnet,0xc386e9cc89c7403994138b5086b10a98b9d62f1f,False,0x72597f5552fbb171f3e05d18bff04094fecc7fc6dbe89285648d2b6039d0da03,1,2e-06,0.09998
arc_testnet,0x40d7f6868c7c0f08b3edb2b47e0e4ecd8542d56c,False,0xec7f0914e69333a92709b8661da76385bf7eac873c943ec18064051f1e8cdc6c,1,2e-06,0.09998
arc_testnet,0xcac6892435378fb1c969f9414c9b9543620bd64f,False,0x0e44e201758225ee570a726438898c55fee9687e0d4779c9b02186670ba07af7,1,2e-06,0.09998
arc_testnet,0xd60111d76a720be3cb9e69c9fecc2577ba8d5d7d,False,0x94b56bcc13347e5db65879132c795692f779b64688cd501151c9ac0463e0b9b8,1,2e-06,0.09998
arc_testnet,0xe80a743e2b94d27c22bab64346c7969f3d49c682,False,0x232298f93ba8366789209f97db91bd277fa73ff356f5b4f00c8300983a98faea,1,2e-06,0.09998
arc_testnet,0x749a2c58d793b8fb2fdb9a6ec6f544ef0e1082b9,False,0xa80c77f1e18d39873e96e9dba879a4549600525bc34fdb0a78e9a97a5c84fac2,1,2e-06,0.09998
arc_testnet,0x2bb40d80f74198921c55acab63a8e1c9accaad71,False,0x7016212547441616216bd8a31445218b615f745550870f548fe8da4454564414,1,2e-06,0.09998
arc_testnet,0xceb4d279da8782cacdadb798821de71be6571073,False,0x6d1350b2e182f626ef10f7bcc8acf7f20f2fc8dcdd3a72d541c56a736006a1be,1,2e-06,0.09998
arc_testnet,0x0ed62fb4e07de782c9329fca4749a65af857d479,False,0x89660844fc589fc2883eddae6786160d36eb40ae30f0024ee2667ec7cd8092e5,1,2e-06,0.09998
arc_testnet,0x003f3692eacdf4452c2710b750a6f8160f1923a9,False,0x01bac4dbad70966a980c3217d7501493899a95735b2ac8147b99ad07e55c4108,1,2e-06,0.09998
arc_testnet,0x99f68d30687a2f360d42b10239f1aad59d17f626,False,0xfb34cb5cc9d71befb32d174372c048decb66aed5d6173536ade4a3b922436f45,1,2e-06,0.09998
arc_testnet,0x600a0658c84be9b0086626c5dcf5574d0bb56076,False,0xf803add6924964a8b5dfb57c9982eb5e0fb5a0775a69281527ad268e54f6ab07,1,2e-06,0.09998
arc_testnet,0xed8cd148e6d280a4f6f19cb4d5237a2442830203,False,0xd05cf5a82a2f2b27dbe1c2da526963e63cff89f017d09d1d52e9d0e704fd1170,1,0.0,2.312658
arc_testnet,0x031333b6f652c99a73b931f951235b3bbc0a0267,False,0x88a9d6c9760b4ef7fdf09726d9455e508dbaa56ec0f3a491657157fac74eb062,1,0.0,70.360242
arc_testnet,0xb112a6635c2974338f8657606e5d59bf312c1241,False,0x5d030bae79942a68bda555d6a36af55f439cb184d5036876e2d5561d8d33a94a,1,2e-06,0.09998
arc_testnet,0xc7d8f333150184660ad14911b67e2cf1e9796283,False,0xf54b1e6e7eeb1127874c38dbae822a7f129c866189a899eaefa1b7948d79a6b6,1,2e-05,0.9998
arc_testnet,0x5cfe0e05392c410361081a5feb7fb23000c2c097,False,0x6faaf51abded5a75f21d79f76f476d479e33a404ee39e4f86be8a1d713a008af,1,5.8e-05,2.919416
arc_testnet,0xa2bbba5d407767b133c4de49857cf025a49d285e,False,0xc7d64f6f32c9f1da2d7f9a4c6584bc07e803e9a62b6992882d32c6e058fdc3b8,1,0.003059,5.938812
arc_testnet,0xc3e701fde4741e0503e59326ba81b63907673883,False,0x855728a18d711ff9620c01a9f486fd48004d34fd4e991814449c8edc1339fe68,1,5.9e-05,2.969406
arc_testnet,0xcb47251161af8b11c53a5255c18c90eabfb6fd7f,False,0xd1fb88967585501b37eb71624d526da49858da1f418ae99107ff89a40c37101c,1,0.000111,5.578884
base,0x17a9aa3f7945fb00c2eb16857baa4adb63da59db,False,0xb634d8908a21cb12eeb62521d7c179263e13df5570a79939e7042240c86fd098,1,0.0,0.000999
arc_testnet,0x5ade252a7f52b9d1d4c07030d9d4d39f023f521c,False,0x9362cda94d21169992f909a23fe7fdaa7c460d22d701e18d3d06aac7f9516748,1,0.0,2.43586
arc_testnet,0x255699e9f6bb2d4b535773d18bd048904df85514,False,0xcae404c7193b0d4f0e30464daec1eb7f56e304d36d50e3507ce9ee46830ebc13,1,0.0,2.53006
arc_testnet,0xff9e6f6e85925d6970297986c7432a0b84c6026a,False,0x6128f2d005db145e875c5b19d4dbc535f4b4d09b59e6124e7195fc49b841c7c2,1,0.0,23.958372
arc_testnet,0x39b11360896d1447e68b8558b6fe06638a785186,False,0x8ce4390459c43d50bcc07e85af46866a90210c31a7a7c3a43263a3da53c16d5d,1,0.0,1.252151
arc_testnet,0xa24689956ea3ae5e4ccec37337b8b81cf466ed43,False,0x1549030584b339dad513ead0c35f6ed6a74c3227d0425e6c012a03d35968fba3,1,0.0,3.794349
arc_testnet,0xc191f78ccae36aab5de892ae61faca3a96b8c8b4,False,0x28bc54b713a3644e8f97693c3d465ca7480d13d703c486ab097bc09388071bc0,1,0.0,3.672453
arc_testnet,0xe0089627cd053d01840ac2f564b5057cd31a4263,False,0x96abfc2d2e9438f4d4a1c8282baa61a9d81f18b146905b7f22e1a69de08297ae,1,0.0,3.931569
arc_testnet,0x2bc03888a8e85400037c9d30ba175474ba923e43,False,0xf38b8e7c49227447ce30ed277592feea13dfaba15188393977cf0b6acce89e29,1,0.0,14.261012
arc_testnet,0x5c046706a1562770fffeb5f495a7cbcea526ac74,False,0x78f71437f8fc11abe7685a55be886e7619f6804772cb94a691993d30c988fe90,1,0.0,12.612038
arc_testnet,0x55474927fa29ef40154dd7ada84ac85693545812,False,0x63536ffd9e0f4cbda489a723669a34abf5169cb619782c5126fb225589020c10,1,0.0,9.921784
arc_testnet,0x780764c1c520320608ae3fde4a8e516ca03a1f37,False,0xd6421fd9ef36d6a4f3d5e4c6509691cd74337ee13579595d70d069740c2f509e,1,0.0,27.795826
arc_testnet,0x5c046706a1562770fffeb5f495a7cbcea526ac74,False,0x3f480aa2e58f6fde6ce8c19b3f155017777f98226c0f9e610190a5ee788421c8,1,0.0,220.55363
arc_testnet,0x937e1b6fe9080abcd01a7bba50e9b516ec731532,False,0xbeefd1aa43ab42eb70717dcce6429a8b9e412a7072d12e1cac25b498bb592709,1,0.0,57.433958
arbitrum,0x3cf908c87e6783f8c31f76ae5113488c8c33028a,False,0x1e5aea3b58c0e276550588d9ed04de7f24009c6fb9628e458486d759d5ba2871,1,0.0,0.9998
arc_testnet,0x3776e58da6c5c77c4efab524e19fb5d7acaa36cf,False,0x2ed592de6a34b5d5e1fef153f06118ae3dd2b0e9385d245bba6685daa317d01f,1,0.0,20.473895
arc_testnet,0xda354bb2ab4e03ab31cc107524f79ca7cfacd48a,False,0x16c3ae748bca55192420e27c3f847ca38f8292751f802e4780b06332c7b9bafe,1,0.0,4.694974
arc_testnet,0xd436124bbce6272d53c5899788c28268aadd2784,False,0x881909d02fe0c6331a1d994c16e7c4631e6f3cc931e02a0a0a4f30cf5dace0b6,1,0.0,2.666332
arc_testnet,0x13d55a9759352f748a7fbeaa24251059f995ebb4,False,0x651f489f23fff00d50b3eea8f4ff481968f86b01df369b76c0c23abd45b6dc33,1,0.0,2.549978
arc_testnet,0x40916be240fb2243458be3c7ae43711b90c795fd,False,0xc79546e54a7648d5e91e6c0fdb0829a943b529b80ee24e65daeaa358357e536f,1,2e-05,0.039592
arc_testnet,0xdbf592bff0b593b41da19dc6b745b6279213751e,False,0xc63d4c13025b17c93a557046887b704bb947b41da0f80aee6309b246711ac334,1,0.0,5.815523
arc_testnet,0x89fffd6445ce173fed6aa1950bb1126cc886224f,False,0x1d667e72ad707d9483280bd213a73b70de97662665182f3dbac34ce26f948e39,1,0.0,10.510688
arc_testnet,0xe0089627cd053d01840ac2f564b5057cd31a4263,False,0xf5788d617bbfdff158836ebb5810d3fa3a50ee281228eb92a3c4aaf1f69611b5,1,0.0,10.519145
arc_testnet,0xf5d168e0b8518f8407629af063c9f3c0c869a9c9,False,0x8e42f1ea82122c79344250fde8f449a7bb432d0f3249ae54c5700b147ac72cff,1,0.0,18.590977
arc_testnet,0xdff6d76687e4b60f77740eaf59d75fd2833f8709,False,0x5f87e1ce71c90499a32fa409b283185a934ecca652a695f3f61b17ad9d946c9f,1,0.0,2.78331
arc_testnet,0xfda884c82adca0c334980e9379a0d4e03436c665,False,0x72aa2f0c667f9dadfa5e3b7556675cdca11ee3085f3a3869aec7f7b318b211ea,1,3e-06,0.14557
arc_testnet,0x0146fbaed459d6f05b2be5e65509ef1126f335ce,False,0x90112e94709f76fff56191626c3bef1706275f210ca3e205952721bc776bd086,1,1.3e-05,0.689862
arc_testnet,0xf483848ca84d4b912549e8c2a23fe437646296e9,False,0xf253002fff6d05e19523f6a74835b4727fbd887e29a678e9f3e70ccfd85db871,1,2.1e-05,1.069786
arc_testnet,0x613270424b8c4311e36a10c7614255ab75fbeb81,False,0x8b264cea60ef0e1c31256096fcc2bcd91142e28480409d13122c98a599178bb7,1,2.3e-05,1.14977
arc_testnet,0xc7ebd67424cf13f162d54075bb0366561458814a,False,0x65041b1b8ca331f7b22ece4c48124714026007d2d9f00dabd6b44687520fe6b6,1,5.3e-05,2.64947
arc_testnet,0x70563cb9d085cfdeb3443c794656c51186f42839,False,0xba9ffe0beac6c86df42c0059d12f2a8ad252a33a64d2b05ad968888fee6143b7,1,6.5e-05,3.279344
arc_testnet,0x66767c359db242c2159aeaef95d332f550091131,False,0x4a86e194d675d5f38a3332faa7392d9034a38502ec2ad4ed4f1aa8e1b156c3ab,1,9.8e-05,4.909018
arc_testnet,0x9125e4ed0f65b1a59dc49e33b4458774311cc8fb,False,0xc31d49a13421b98d05b08510bc8521f81d48f7917465873bce8d2d6da560966f,1,0.000102,5.118976
